year,state_abbreviation,net_generation_mwh,co2e_kg_per_mwh,reported_co2e_kg_per_mwh,co2_kg_per_mwh,provider_gwp_basis,harmonized_gwp_basis,source_file,source_field
2014,AZ,108779907.038,507.01716339555117,506.9919853506201,503.90059243792905,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,CA,197243679.949,251.99178190795038,251.92520229800002,251.06328700320523,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,CO,53847380.231,722.722318317569,722.68558991013,717.9769608535275,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,CT,33651815.798,244.18526579684325,244.1506290762,242.2934523268175,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,DC,67612.0,537.8768578754109,537.8516886512,537.3245339732055,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,DE,7598247.016,474.44581075391756,474.42269240751,473.0115836626081,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,FL,229963756.27,498.7233002679562,498.69079138725,496.0846383778195,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,GA,125805607.875,501.56983110275013,501.55704157328,498.3278183267063,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,HI,10204158.502,607.2989722958507,607.2962269058299,602.8713620518298,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,IA,56846167.863,611.8657981543408,611.8339649753101,607.3093117783437,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,ID,15102586.656,66.8860486339835,66.88763806493999,66.54988773676311,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,IL,202134056.529,452.1365530598411,452.11320528143006,448.80267943089814,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,IN,115023340.266,899.4594658555213,899.4147027019,893.0605650950398,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,KS,49727761.916,643.6893511941761,643.6570984697701,639.0483129116201,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,KY,90896434.998,945.4608131804167,945.41305135123,938.2378048530062,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,LA,103522968.665,444.36822144961087,444.35405420021004,442.31132587189984,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MA,31014178.671,406.26928604167296,406.21600773061004,403.02662440322496,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MD,37819444.988,530.586888852448,530.55384101027,526.2878630061208,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,ME,13245795.392,162.00050934016778,161.61450783863,156.99677549275523,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MI,106747581.842,581.7188288798532,581.68594810326,577.3845026602347,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MN,56981323.968,549.0736279655731,548.82227371202,544.4622767949804,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MO,87833977.052,797.3863488653529,797.34235808843,791.0772903358068,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MS,55127091.661,449.6813963017305,449.66698163002,447.7719327338972,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,MT,30257616.001,590.7974325202091,590.77866075228,586.6382654621598,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NC,126271599.062,447.54301759556205,447.50742835645,444.39967491385903,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,ND,36462507.669,826.6287549239231,826.5868189594399,820.5062076814886,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NE,39431137.998,636.7722821239898,636.7393612349,631.9462686038045,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NH,19538394.984,174.47237259643467,174.42350277506,171.4005903085362,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NJ,66819245.204,252.4734216187905,252.4513694472,251.33359367126488,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NM,32305545.001,767.740267380408,767.7010038936701,762.7555426830521,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NV,35801018.998,439.30211533294704,439.28016994939003,437.56963269381436,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,NY,133648655.493,237.62888656459722,237.61028069317,236.5629364722777,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,OH,134484232.266,730.4718915456967,730.43476195921,725.3445381191606,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,OK,70003762.499,618.2461455464515,618.21646321358,614.6510168816485,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,OR,60110811.966,141.44468374865843,141.43282252022,140.6221360165021,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,PA,221043691.598,451.56343847012755,451.56980162217,448.6129713858665,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,RI,6239678.499,405.3770040247822,405.35917174368,404.94914483075746,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,SC,97158465.241,334.73547876694073,334.65047155386003,332.2335074276283,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,SD,10995239.493,282.50460020907326,282.49052415044997,280.51582616530226,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,TN,79506885.795,486.7168341041721,486.66696484329,483.28829172032505,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,TX,438052226.109,540.0007613462666,539.97359375806,537.4436478148011,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,UT,43784525.997,809.168464220192,809.13485252369,803.5103309364921,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,VA,77345531.756,400.87615523979173,400.80102201755,397.7026585710148,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
2014,VT,7024733.008,10.45007915266899,10.418563146530001,8.638127899334323,IPCC SAR GWP100,IPCC AR5 GWP100; CH4=28 and N2O=265,eGRID2014_Data_v2.xlsx,"ST14!STCO2AN, STCH4AN, STN2OAN, STNGENAN; reported comparison from STC2ERTA"
